csvData,Tipo,Horario,Premio_1,Centena_1,Grupo_1,Bicho_1,Premio_2,Centena_2,Grupo_2,Bicho_2,Premio_3,Centena_3,Grupo_3,Bicho_3,Premio_4,Centena_4,Grupo_4,Bicho_4,Premio_5,Centena_5,Grupo_5,Bicho_5
2024-02-01,COR,21:30,3581,581,21,Touro,1015,015,04,Borboleta,1460,460,15,Jacaré,6391,391,23,Urso,0050,050,13,Galo
2024-02-02,PPT,09:30,9118,118,05,Cachorro,3989,989,23,Urso,0613,613,04,Borboleta,9534,534,09,Cobra,0089,089,23,Urso
2024-02-02,PTM,11:30,9578,578,20,Peru,0038,038,10,Coelho,8214,214,04,Borboleta,9390,390,23,Urso,8083,083,21,Touro
2024-02-02,PT,14:30,2447,447,12,Elefante,2829,829,08,Camelo,5322,322,06,Cabra,9820,820,05,Cachorro,3798,798,25,Vaca
2024-02-02,PTV,16:30,6112,112,03,Burro,9046,046,12,Elefante,1055,055,14,Gato,6060,060,15,Jacaré,6033,033,09,Cobra
2024-02-02,PTN,,9694,694,24,Veado,0014,014,04,Borboleta,0495,495,24,Veado,5531,531,08,Camelo,9603,603,01,Avestruz
2024-02-02,COR,21:30,3556,556,14,Gato,2317,317,05,Cachorro,4791,791,23,Urso,5919,919,05,Cachorro,7618,618,05,Cachorro
2024-02-03,PPT,09:30,4641,641,11,Cavalo,8549,549,13,Galo,6732,732,08,Camelo,1623,623,06,Cabra,3479,479,20,Peru
2024-02-03,PTM,11:30,6558,558,15,Jacaré,4827,827,07,Carneiro,6767,767,17,Macaco,8278,278,20,Peru,0446,446,12,Elefante
2024-02-03,PT,14:30,8990,990,23,Urso,2941,941,11,Cavalo,7773,773,19,Pavão,0999,999,25,Vaca,9032,032,08,Camelo
2024-02-03,PTV,16:30,1085,085,22,Tigre,6180,180,20,Peru,4991,991,23,Urso,5492,492,23,Urso,0410,410,03,Burro
2024-02-03,FED,,0122,122,06,Cabra,7723,723,06,Cabra,5087,087,22,Tigre,6875,875,19,Pavão,2072,072,18,Porco
2024-02-03,COR,21:30,0321,321,06,Cabra,1024,024,06,Cabra,7523,523,06,Cabra,8085,085,22,Tigre,3809,809,03,Burro
2024-02-04,PPT,09:30,5327,327,07,Carneiro,1751,751,13,Galo,6060,060,15,Jacaré,1560,560,15,Jacaré,1456,456,14,Gato
2024-02-04,PTM,11:30,0880,880,20,Peru,4085,085,22,Tigre,1912,912,03,Burro,0100,100,25,Vaca,3237,237,10,Coelho
2024-02-04,PT,14:30,2486,486,22,Tigre,3637,637,10,Coelho,5502,502,01,Avestruz,8401,401,01,Avestruz,4022,022,06,Cabra
2024-02-04,PTV,16:30,9164,164,16,Leão,7784,784,21,Touro,7484,484,21,Touro,5504,504,01,Avestruz,7124,124,06,Cabra
2024-02-05,PPT,09:30,4918,918,05,Cachorro,1880,880,20,Peru,9302,302,01,Avestruz,4330,330,08,Camelo,4640,640,10,Coelho
2024-02-05,PTM,11:30,6143,143,11,Cavalo,7592,592,23,Urso,3073,073,19,Pavão,3970,970,18,Porco,1910,910,03,Burro
2024-02-05,PT,14:30,0480,480,20,Peru,2818,818,05,Cachorro,9092,092,23,Urso,0132,132,08,Camelo,5094,094,24,Veado
2024-02-05,PTV,16:30,0543,543,11,Cavalo,7359,359,15,Jacaré,1419,419,05,Cachorro,9573,573,19,Pavão,5669,669,18,Porco
2024-02-05,PTN,,5743,743,11,Cavalo,5922,922,06,Cabra,6969,969,18,Porco,7756,756,14,Gato,4253,253,14,Gato
2024-02-05,COR,21:30,4313,313,04,Borboleta,8761,761,16,Leão,8861,861,16,Leão,8079,079,20,Peru,8111,111,03,Burro
2024-02-06,PPT,09:30,9444,444,11,Cavalo,6747,747,12,Elefante,2064,064,16,Leão,4009,009,03,Burro,5961,961,16,Leão
2024-02-06,PTM,11:30,0655,655,14,Gato,1636,636,09,Cobra,6531,531,08,Camelo,1792,792,23,Urso,4651,651,13,Galo
2024-02-06,PT,14:30,7694,694,24,Veado,3716,716,04,Borboleta,4829,829,08,Camelo,5594,594,24,Veado,9051,051,13,Galo
2024-02-06,PTV,16:30,2745,745,12,Elefante,2141,141,11,Cavalo,0430,430,08,Camelo,1168,168,17,Macaco,3829,829,08,Camelo
2024-02-06,PTN,,9420,420,05,Cachorro,8737,737,10,Coelho,5048,048,12,Elefante,0819,819,05,Cachorro,7816,816,04,Borboleta
2024-02-06,COR,21:30,2570,570,18,Porco,2514,514,04,Borboleta,0323,323,06,Cabra,6042,042,11,Cavalo,5315,315,04,Borboleta
2024-02-07,PPT,09:30,6594,594,24,Veado,0541,541,11,Cavalo,4005,005,02,Águia,7816,816,04,Borboleta,6168,168,17,Macaco
2024-02-07,PTM,11:30,2903,903,01,Avestruz,2406,406,02,Águia,7420,420,05,Cachorro,1984,984,21,Touro,1704,704,01,Avestruz
2024-02-07,PT,14:30,4523,523,06,Cabra,3836,836,09,Cobra,0667,667,17,Macaco,3242,242,11,Cavalo,9971,971,18,Porco
2024-02-07,PTV,16:30,0182,182,21,Touro,9242,242,11,Cavalo,8060,060,15,Jacaré,4450,450,13,Galo,9703,703,01,Avestruz
2024-02-07,FED,,1632,632,08,Camelo,7822,822,06,Cabra,3137,137,10,Coelho,2365,365,17,Macaco,4518,518,05,Cachorro
2024-02-07,COR,21:30,8686,686,22,Tigre,2446,446,12,Elefante,0996,996,24,Veado,1197,197,25,Vaca,0966,966,17,Macaco
2024-02-08,PPT,09:30,4161,161,16,Leão,2638,638,10,Coelho,8752,752,13,Galo,7803,803,01,Avestruz,4871,871,18,Porco
2024-02-08,PTM,11:30,8499,499,25,Vaca,0953,953,14,Gato,7930,930,08,Camelo,5978,978,20,Peru,2759,759,15,Jacaré
2024-02-08,PT,14:30,2650,650,13,Galo,8273,273,19,Pavão,0256,256,14,Gato,9816,816,04,Borboleta,9311,311,03,Burro
2024-02-08,PTV,16:30,5225,225,07,Carneiro,7850,850,13,Galo,3263,263,16,Leão,1654,654,14,Gato,4285,285,22,Tigre
2024-02-08,PTN,,7825,825,07,Carneiro,5961,961,16,Leão,8056,056,14,Gato,5141,141,11,Cavalo,2940,940,10,Coelho
2024-02-08,COR,21:30,5271,271,18,Porco,9778,778,20,Peru,5563,563,16,Leão,2687,687,22,Tigre,5177,177,20,Peru
2024-02-09,PPT,09:30,2965,965,17,Macaco,9736,736,09,Cobra,1951,951,13,Galo,0665,665,17,Macaco,2256,256,14,Gato
2024-02-09,PTM,11:30,8100,100,25,Vaca,9717,717,05,Cachorro,9697,697,25,Vaca,5196,196,24,Veado,9616,616,04,Borboleta
2024-02-09,PT,14:30,2096,096,24,Veado,8831,831,08,Camelo,7424,424,06,Cabra,9315,315,04,Borboleta,4313,313,04,Borboleta
2024-02-09,PTV,16:30,6281,281,21,Touro,4138,138,10,Coelho,5323,323,06,Cabra,2834,834,09,Cobra,2305,305,02,Águia
2024-02-09,PTN,,3881,881,21,Touro,5480,480,20,Peru,0283,283,21,Touro,3878,878,20,Peru,9788,788,22,Tigre
2024-02-09,COR,21:30,4348,348,12,Elefante,7296,296,24,Veado,2795,795,24,Veado,2822,822,06,Cabra,9891,891,23,Urso
2024-02-10,PPT,09:30,4857,857,15,Jacaré,6588,588,22,Tigre,7403,403,01,Avestruz,0057,057,15,Jacaré,8246,246,12,Elefante
2024-02-10,PTM,11:30,5516,516,04,Borboleta,0691,691,23,Urso,0466,466,17,Macaco,3892,892,23,Urso,3949,949,13,Galo
2024-02-10,PT,14:30,4315,315,04,Borboleta,2713,713,04,Borboleta,1879,879,20,Peru,5671,671,18,Porco,0745,745,12,Elefante
2024-02-10,PTV,16:30,0399,399,25,Vaca,7800,800,25,Vaca,7925,925,07,Carneiro,7886,886,22,Tigre,6979,979,20,Peru
2024-02-10,FED,,0490,490,23,Urso,5112,112,03,Burro,7127,127,07,Carneiro,1487,487,22,Tigre,3234,234,09,Cobra
2024-02-10,COR,21:30,2184,184,21,Touro,8092,092,23,Urso,1810,810,03,Burro,2424,424,06,Cabra,1680,680,20,Peru
2024-02-11,PPT,09:30,0564,564,16,Leão,2229,229,08,Camelo,6485,485,22,Tigre,2577,577,20,Peru,7954,954,14,Gato
2024-02-11,PTM,11:30,5699,699,25,Vaca,3051,051,13,Galo,7440,440,10,Coelho,2065,065,17,Macaco,3641,641,11,Cavalo
2024-02-11,PT,14:30,0591,591,23,Urso,8400,400,25,Vaca,2979,979,20,Peru,3861,861,16,Leão,2010,010,03,Burro
2024-02-11,PTV,16:30,3981,981,21,Touro,6186,186,22,Tigre,4098,098,25,Vaca,2610,610,03,Burro,4443,443,11,Cavalo
2024-02-12,PPT,09:30,3356,356,14,Gato,4520,520,05,Cachorro,0470,470,18,Porco,6635,635,09,Cobra,1508,508,02,Águia
2024-02-12,PTM,11:30,2325,325,07,Carneiro,8319,319,05,Cachorro,6153,153,14,Gato,0571,571,18,Porco,4114,114,04,Borboleta
2024-02-12,PT,14:30,1876,876,19,Pavão,6726,726,07,Carneiro,5599,599,25,Vaca,8090,090,23,Urso,1907,907,02,Águia
2024-02-12,PTV,16:30,5168,168,17,Macaco,9069,069,18,Porco,1532,532,08,Camelo,6604,604,01,Avestruz,5285,285,22,Tigre
2024-02-12,PTN,,1716,716,04,Borboleta,7272,272,18,Porco,8868,868,17,Macaco,3316,316,04,Borboleta,1094,094,24,Veado
2024-02-12,COR,21:30,7958,958,15,Jacaré,0825,825,07,Carneiro,6088,088,22,Tigre,7224,224,06,Cabra,1402,402,01,Avestruz
2024-02-13,PPT,09:30,5858,858,15,Jacaré,8923,923,06,Cabra,3698,698,25,Vaca,7712,712,03,Burro,1095,095,24,Veado
2024-02-13,PTM,11:30,1769,769,18,Porco,8106,106,02,Águia,4882,882,21,Touro,7907,907,02,Águia,3670,670,18,Porco
2024-02-13,PT,14:30,5557,557,15,Jacaré,5827,827,07,Carneiro,1286,286,22,Tigre,9987,987,22,Tigre,1223,223,06,Cabra
2024-02-13,PTV,16:30,7131,131,08,Camelo,1484,484,21,Touro,1342,342,11,Cavalo,4775,775,19,Pavão,6004,004,01,Avestruz
2024-02-13,PTN,,3022,022,06,Cabra,5473,473,19,Pavão,9875,875,19,Pavão,2695,695,24,Veado,6224,224,06,Cabra
2024-02-13,COR,21:30,2471,471,18,Porco,6953,953,14,Gato,5922,922,06,Cabra,8092,092,23,Urso,6494,494,24,Veado
2024-02-14,PPT,09:30,4169,169,18,Porco,8348,348,12,Elefante,4853,853,14,Gato,3204,204,01,Avestruz,5165,165,17,Macaco
2024-02-14,PTM,11:30,3079,079,20,Peru,9474,474,19,Pavão,5695,695,24,Veado,1870,870,18,Porco,4145,145,12,Elefante
2024-02-14,PT,14:30,5282,282,21,Touro,4739,739,10,Coelho,2417,417,05,Cachorro,6480,480,20,Peru,0245,245,12,Elefante
2024-02-14,PTV,16:30,2209,209,03,Burro,3043,043,11,Cavalo,8609,609,03,Burro,7081,081,21,Touro,3985,985,22,Tigre
2024-02-14,PTN,,5287,287,22,Tigre,1994,994,24,Veado,0977,977,20,Peru,1466,466,17,Macaco,3925,925,07,Carneiro
2024-02-14,COR,21:30,5930,930,08,Camelo,6227,227,07,Carneiro,0363,363,16,Leão,1745,745,12,Elefante,0556,556,14,Gato
2024-02-15,PPT,09:30,1067,067,17,Macaco,6525,525,07,Carneiro,7663,663,16,Leão,1754,754,14,Gato,4000,000,25,Vaca
2024-02-15,PTM,11:30,0842,842,11,Cavalo,3017,017,05,Cachorro,7451,451,13,Galo,0501,501,01,Avestruz,6629,629,08,Camelo
2024-02-15,PT,14:30,6662,662,16,Leão,8637,637,10,Coelho,8376,376,19,Pavão,8576,576,19,Pavão,0598,598,25,Vaca
2024-02-15,PTV,16:30,6126,126,07,Carneiro,3946,946,12,Elefante,6030,030,08,Camelo,8672,672,18,Porco,3485,485,22,Tigre
2024-02-15,PTN,,9767,767,17,Macaco,0948,948,12,Elefante,0711,711,03,Burro,0218,218,05,Cachorro,6041,041,11,Cavalo
2024-02-15,COR,21:30,7600,600,25,Vaca,2840,840,10,Coelho,2646,646,12,Elefante,1779,779,20,Peru,3397,397,25,Vaca
2024-02-16,PPT,09:30,4032,032,08,Camelo,4187,187,22,Tigre,9441,441,11,Cavalo,7299,299,25,Vaca,8463,463,16,Leão
2024-02-16,PTM,11:30,7623,623,06,Cabra,9927,927,07,Carneiro,8242,242,11,Cavalo,2917,917,05,Cachorro,7910,910,03,Burro
2024-02-16,PT,14:30,4233,233,09,Cobra,4449,449,13,Galo,4441,441,11,Cavalo,1391,391,23,Urso,9588,588,22,Tigre
2024-02-16,PTV,16:30,0365,365,17,Macaco,0612,612,03,Burro,8925,925,07,Carneiro,4470,470,18,Porco,1281,281,21,Touro
2024-02-16,PTN,,3377,377,20,Peru,2175,175,19,Pavão,5471,471,18,Porco,3929,929,08,Camelo,8911,911,03,Burro
2024-02-16,COR,21:30,8912,912,03,Burro,2741,741,11,Cavalo,6853,853,14,Gato,0795,795,24,Veado,5674,674,19,Pavão
2024-02-17,PPT,09:30,9305,305,02,Águia,0251,251,13,Galo,1257,257,15,Jacaré,0227,227,07,Carneiro,4632,632,08,Camelo
2024-02-17,PTM,11:30,1354,354,14,Gato,5045,045,12,Elefante,5556,556,14,Gato,4663,663,16,Leão,5265,265,17,Macaco
2024-02-17,PT,14:30,5372,372,18,Porco,7536,536,09,Cobra,6304,304,01,Avestruz,5708,708,02,Águia,6634,634,09,Cobra
2024-02-17,PTV,16:30,1989,989,23,Urso,8840,840,10,Coelho,8887,887,22,Tigre,2534,534,09,Cobra,4059,059,15,Jacaré
2024-02-17,FED,,7178,178,20,Peru,6102,102,01,Avestruz,5733,733,09,Cobra,3185,185,22,Tigre,2259,259,15,Jacaré
2024-02-17,COR,21:30,0622,622,06,Cabra,0981,981,21,Touro,7490,490,23,Urso,8045,045,12,Elefante,0090,090,23,Urso
2024-02-18,PPT,09:30,6121,121,06,Cabra,4680,680,20,Peru,4799,799,25,Vaca,7004,004,01,Avestruz,4621,621,06,Cabra
2024-02-18,PTM,11:30,3175,175,19,Pavão,2334,334,09,Cobra,9880,880,20,Peru,9211,211,03,Burro,1468,468,17,Macaco
2024-02-18,PT,14:30,6656,656,14,Gato,4161,161,16,Leão,4753,753,14,Gato,0317,317,05,Cachorro,3423,423,06,Cabra
2024-02-18,PTV,16:30,2814,814,04,Borboleta,2595,595,24,Veado,3330,330,08,Camelo,8144,144,11,Cavalo,5115,115,04,Borboleta
2024-02-19,PPT,09:30,2246,246,12,Elefante,7851,851,13,Galo,1873,873,19,Pavão,6829,829,08,Camelo,6205,205,02,Águia
2024-02-19,PTM,11:30,0540,540,10,Coelho,0656,656,14,Gato,4122,122,06,Cabra,1754,754,14,Gato,5762,762,16,Leão
2024-02-19,PT,14:30,8828,828,07,Carneiro,8734,734,09,Cobra,2047,047,12,Elefante,4491,491,23,Urso,0348,348,12,Elefante
2024-02-19,PTV,16:30,1050,050,13,Galo,8376,376,19,Pavão,4388,388,22,Tigre,1399,399,25,Vaca,4156,156,14,Gato
2024-02-19,PTN,,9757,757,15,Jacaré,9608,608,02,Águia,9432,432,08,Camelo,7884,884,21,Touro,7359,359,15,Jacaré
2024-02-19,COR,21:30,6475,475,19,Pavão,9843,843,11,Cavalo,1241,241,11,Cavalo,2886,886,22,Tigre,6774,774,19,Pavão
2024-02-20,PPT,09:30,2253,253,14,Gato,6059,059,15,Jacaré,8008,008,02,Águia,7798,798,25,Vaca,0819,819,05,Cachorro
2024-02-20,PTM,11:30,9981,981,21,Touro,6293,293,24,Veado,5729,729,08,Camelo,4450,450,13,Galo,1951,951,13,Galo
2024-02-20,PT,14:30,4039,039,10,Coelho,4050,050,13,Galo,1663,663,16,Leão,8520,520,05,Cachorro,7468,468,17,Macaco
2024-02-20,PTV,16:30,1774,774,19,Pavão,7882,882,21,Touro,5438,438,10,Coelho,7054,054,14,Gato,8120,120,05,Cachorro
2024-02-20,PTN,,8554,554,14,Gato,2746,746,12,Elefante,3945,945,12,Elefante,8025,025,07,Carneiro,2474,474,19,Pavão
2024-02-20,COR,21:30,9251,251,13,Galo,3229,229,08,Camelo,0595,595,24,Veado,9241,241,11,Cavalo,3586,586,22,Tigre
2024-02-21,PPT,09:30,9700,700,25,Vaca,2968,968,17,Macaco,6341,341,11,Cavalo,5427,427,07,Carneiro,2629,629,08,Camelo
2024-02-21,PTM,11:30,0102,102,01,Avestruz,2439,439,10,Coelho,3093,093,24,Veado,6092,092,23,Urso,1940,940,10,Coelho
2024-02-21,PT,14:30,6854,854,14,Gato,6954,954,14,Gato,5615,615,04,Borboleta,6438,438,10,Coelho,9537,537,10,Coelho
2024-02-21,PTV,16:30,1607,607,02,Águia,5769,769,18,Porco,0571,571,18,Porco,3370,370,18,Porco,3014,014,04,Borboleta
2024-02-21,FED,,9110,110,03,Burro,1955,955,14,Gato,3519,519,05,Cachorro,1237,237,10,Coelho,7104,104,01,Avestruz
2024-02-21,COR,21:30,4501,501,01,Avestruz,8171,171,18,Porco,5291,291,23,Urso,8563,563,16,Leão,8318,318,05,Cachorro
2024-02-22,PPT,09:30,3699,699,25,Vaca,3503,503,01,Avestruz,0697,697,25,Vaca,0764,764,16,Leão,9066,066,17,Macaco
2024-02-22,PTM,11:30,7036,036,09,Cobra,8910,910,03,Burro,6119,119,05,Cachorro,5679,679,20,Peru,5846,846,12,Elefante
2024-02-22,PT,14:30,6458,458,15,Jacaré,1139,139,10,Coelho,1321,321,06,Cabra,7315,315,04,Borboleta,4225,225,07,Carneiro
2024-02-22,PTV,16:30,8652,652,13,Galo,3355,355,14,Gato,1801,801,01,Avestruz,7164,164,16,Leão,2634,634,09,Cobra
2024-02-22,PTN,,7827,827,07,Carneiro,7844,844,11,Cavalo,0401,401,01,Avestruz,6058,058,15,Jacaré,9060,060,15,Jacaré
2024-02-22,COR,21:30,1564,564,16,Leão,5601,601,01,Avestruz,9645,645,12,Elefante,9641,641,11,Cavalo,2888,888,22,Tigre
2024-02-23,PPT,09:30,3487,487,22,Tigre,5158,158,15,Jacaré,6631,631,08,Camelo,3162,162,16,Leão,6334,334,09,Cobra
2024-02-23,PTM,11:30,6243,243,11,Cavalo,2608,608,02,Águia,6634,634,09,Cobra,9551,551,13,Galo,4825,825,07,Carneiro
2024-02-23,PT,14:30,6189,189,23,Urso,7217,217,05,Cachorro,0951,951,13,Galo,2537,537,10,Coelho,0322,322,06,Cabra
2024-02-23,PTV,16:30,2991,991,23,Urso,6831,831,08,Camelo,8507,507,02,Águia,8228,228,07,Carneiro,4134,134,09,Cobra
2024-02-23,PTN,,9056,056,14,Gato,3775,775,19,Pavão,6795,795,24,Veado,1084,084,21,Touro,9958,958,15,Jacaré
2024-02-23,COR,21:30,8849,849,13,Galo,3573,573,19,Pavão,7828,828,07,Carneiro,9630,630,08,Camelo,3051,051,13,Galo
2024-02-24,PPT,09:30,8940,940,10,Coelho,6753,753,14,Gato,3094,094,24,Veado,0446,446,12,Elefante,5609,609,03,Burro
2024-02-24,PTM,11:30,1446,446,12,Elefante,9037,037,10,Coelho,4136,136,09,Cobra,3540,540,10,Coelho,4624,624,06,Cabra
2024-02-24,PT,14:30,8879,879,20,Peru,3782,782,21,Touro,8264,264,16,Leão,7679,679,20,Peru,4103,103,01,Avestruz
2024-02-24,PTV,16:30,5424,424,06,Cabra,4125,125,07,Carneiro,9603,603,01,Avestruz,1184,184,21,Touro,2722,722,06,Cabra
2024-02-24,FED,,3309,309,03,Burro,6340,340,10,Coelho,1701,701,01,Avestruz,7539,539,10,Coelho,5868,868,17,Macaco
2024-02-24,COR,21:30,3015,015,04,Borboleta,7834,834,09,Cobra,8994,994,24,Veado,2973,973,19,Pavão,1220,220,05,Cachorro
2024-02-25,PPT,09:30,6945,945,12,Elefante,4416,416,04,Borboleta,8240,240,10,Coelho,9817,817,05,Cachorro,6572,572,18,Porco
2024-02-25,PTM,11:30,8562,562,16,Leão,8673,673,19,Pavão,3327,327,07,Carneiro,9158,158,15,Jacaré,1071,071,18,Porco
2024-02-25,PT,14:30,3189,189,23,Urso,2678,678,20,Peru,2397,397,25,Vaca,4341,341,11,Cavalo,2065,065,17,Macaco
2024-02-25,PTV,16:30,8551,551,13,Galo,8893,893,24,Veado,2646,646,12,Elefante,7869,869,18,Porco,1961,961,16,Leão
2024-02-26,PPT,09:30,6635,635,09,Cobra,6945,945,12,Elefante,7633,633,09,Cobra,3924,924,06,Cabra,4937,937,10,Coelho
2024-02-26,PTM,11:30,6061,061,16,Leão,8868,868,17,Macaco,0413,413,04,Borboleta,6287,287,22,Tigre,8296,296,24,Veado
2024-02-26,PT,14:30,9212,212,03,Burro,5243,243,11,Cavalo,5117,117,05,Cachorro,4043,043,11,Cavalo,5265,265,17,Macaco
2024-02-26,PTV,16:30,8604,604,01,Avestruz,0095,095,24,Veado,5814,814,04,Borboleta,4823,823,06,Cabra,7808,808,02,Águia
2024-02-26,PTN,,0554,554,14,Gato,4254,254,14,Gato,7071,071,18,Porco,6350,350,13,Galo,6352,352,13,Galo
2024-02-26,COR,21:30,0525,525,07,Carneiro,7512,512,03,Burro,4934,934,09,Cobra,5555,555,14,Gato,8565,565,17,Macaco
2024-02-27,PPT,09:30,5059,059,15,Jacaré,2790,790,23,Urso,5088,088,22,Tigre,8410,410,03,Burro,4093,093,24,Veado
2024-02-27,PTM,11:30,2216,216,04,Borboleta,1746,746,12,Elefante,2953,953,14,Gato,5683,683,21,Touro,5405,405,02,Águia
2024-02-27,PT,14:30,2012,012,03,Burro,8281,281,21,Touro,2835,835,09,Cobra,2519,519,05,Cachorro,8887,887,22,Tigre
2024-02-27,PTV,16:30,5533,533,09,Cobra,0982,982,21,Touro,1988,988,22,Tigre,3393,393,24,Veado,0227,227,07,Carneiro
2024-02-27,PTN,,2319,319,05,Cachorro,9313,313,04,Borboleta,3389,389,23,Urso,2622,622,06,Cabra,1006,006,02,Águia
2024-02-27,COR,21:30,6278,278,20,Peru,6005,005,02,Águia,2254,254,14,Gato,1317,317,05,Cachorro,3581,581,21,Touro
2024-02-28,PPT,09:30,1881,881,21,Touro,9877,877,20,Peru,0982,982,21,Touro,2405,405,02,Águia,3853,853,14,Gato
2024-02-28,PTM,11:30,2532,532,08,Camelo,0273,273,19,Pavão,9834,834,09,Cobra,3674,674,19,Pavão,8346,346,12,Elefante
2024-02-28,PT,14:30,6959,959,15,Jacaré,0892,892,23,Urso,7953,953,14,Gato,4354,354,14,Gato,4338,338,10,Coelho
2024-02-28,PTV,16:30,3385,385,22,Tigre,8612,612,03,Burro,0921,921,06,Cabra,2704,704,01,Avestruz,5390,390,23,Urso
2024-02-28,FED,,4930,930,08,Camelo,9140,140,10,Coelho,3062,062,16,Leão,1438,438,10,Coelho,5187,187,22,Tigre
2024-02-28,COR,21:30,6890,890,23,Urso,6104,104,01,Avestruz,4225,225,07,Carneiro,0402,402,01,Avestruz,0178,178,20,Peru
2024-02-29,PPT,09:30,0899,899,25,Vaca,6146,146,12,Elefante,5690,690,23,Urso,2709,709,03,Burro,0527,527,07,Carneiro
2024-02-29,PTM,11:30,4475,475,19,Pavão,4636,636,09,Cobra,9265,265,17,Macaco,5535,535,09,Cobra,2081,081,21,Touro
2024-02-29,PT,14:30,1332,332,08,Camelo,5251,251,13,Galo,6998,998,25,Vaca,1559,559,15,Jacaré,6088,088,22,Tigre
2024-02-29,PTV,16:30,4119,119,05,Cachorro,0872,872,18,Porco,1445,445,12,Elefante,9764,764,16,Leão,7215,215,04,Borboleta
2024-02-29,PTN,,4730,730,08,Camelo,7157,157,15,Jacaré,2297,297,25,Vaca,9179,179,20,Peru,0700,700,25,Vaca
2024-02-29,COR,21:30,4069,069,18,Porco,3465,465,17,Macaco,7668,668,17,Macaco,1665,665,17,Macaco,6087,087,22,Tigre
2024-03-01,PPT,09:30,6878,878,20,Peru,6577,577,20,Peru,8221,221,06,Cabra,2524,524,06,Cabra,6563,563,16,Leão
2024-03-01,PTM,11:30,5180,180,20,Peru,4989,989,23,Urso,4315,315,04,Borboleta,7277,277,20,Peru,0010,010,03,Burro
2024-03-01,PT,14:30,3116,116,04,Borboleta,6709,709,03,Burro,3052,052,13,Galo,9041,041,11,Cavalo,3638,638,10,Coelho
2024-03-01,PTV,16:30,1648,648,12,Elefante,5943,943,11,Cavalo,0280,280,20,Peru,0677,677,20,Peru,7137,137,10,Coelho
2024-03-01,PTN,,8397,397,25,Vaca,0106,106,02,Águia,6845,845,12,Elefante,8000,000,25,Vaca,2047,047,12,Elefante
2024-03-01,COR,21:30,7219,219,05,Cachorro,0037,037,10,Coelho,0381,381,21,Touro,7152,152,13,Galo,9122,122,06,Cabra
2024-03-02,PPT,09:30,2315,315,04,Borboleta,7578,578,20,Peru,7121,121,06,Cabra,5981,981,21,Touro,6774,774,19,Pavão
2024-03-02,PTM,11:30,9276,276,19,Pavão,5248,248,12,Elefante,9994,994,24,Veado,5452,452,13,Galo,8974,974,19,Pavão
2024-03-02,PT,14:30,7908,908,02,Águia,5575,575,19,Pavão,6925,925,07,Carneiro,0519,519,05,Cachorro,5691,691,23,Urso
2024-03-02,PTV,16:30,9318,318,05,Cachorro,8298,298,25,Vaca,3612,612,03,Burro,1711,711,03,Burro,9215,215,04,Borboleta
2024-03-02,FED,,6927,927,07,Carneiro,4772,772,18,Porco,3472,472,18,Porco,6375,375,19,Pavão,2954,954,14,Gato
2024-03-02,COR,21:30,9795,795,24,Veado,3689,689,23,Urso,8156,156,14,Gato,2968,968,17,Macaco,9811,811,03,Burro
2024-03-03,PPT,09:30,2630,630,08,Camelo,8635,635,09,Cobra,0294,294,24,Veado,8271,271,18,Porco,6608,608,02,Águia
2024-03-03,PTM,11:30,6658,658,15,Jacaré,0951,951,13,Galo,8599,599,25,Vaca,5286,286,22,Tigre,0508,508,02,Águia
2024-03-03,PT,14:30,9802,802,01,Avestruz,1240,240,10,Coelho,9296,296,24,Veado,7406,406,02,Águia,8737,737,10,Coelho
2024-03-03,PTV,16:30,7131,131,08,Camelo,5327,327,07,Carneiro,8025,025,07,Carneiro,5327,327,07,Carneiro,3470,470,18,Porco
2024-03-04,PPT,09:30,8613,613,04,Borboleta,5588,588,22,Tigre,2149,149,13,Galo,2974,974,19,Pavão,5683,683,21,Touro
2024-03-04,PTM,11:30,3177,177,20,Peru,1566,566,17,Macaco,3260,260,15,Jacaré,7034,034,09,Cobra,8230,230,08,Camelo
2024-03-04,PT,14:30,9730,730,08,Camelo,4844,844,11,Cavalo,3958,958,15,Jacaré,5643,643,11,Cavalo,4681,681,21,Touro
2024-03-04,PTV,16:30,4030,030,08,Camelo,1631,631,08,Camelo,0807,807,02,Águia,0491,491,23,Urso,4709,709,03,Burro
2024-03-04,PTN,,3930,930,08,Camelo,1569,569,18,Porco,2674,674,19,Pavão,0045,045,12,Elefante,8528,528,07,Carneiro
2024-03-04,COR,21:30,7719,719,05,Cachorro,8712,712,03,Burro,7973,973,19,Pavão,5862,862,16,Leão,8544,544,11,Cavalo
2024-03-05,PPT,09:30,3276,276,19,Pavão,2562,562,16,Leão,1100,100,25,Vaca,6208,208,02,Águia,4643,643,11,Cavalo
2024-03-05,PTM,11:30,1089,089,23,Urso,2832,832,08,Camelo,9929,929,08,Camelo,2286,286,22,Tigre,7719,719,05,Cachorro
2024-03-05,PT,14:30,8372,372,18,Porco,4583,583,21,Touro,2707,707,02,Águia,9896,896,24,Veado,1879,879,20,Peru
2024-03-05,PTV,16:30,6274,274,19,Pavão,4168,168,17,Macaco,5639,639,10,Coelho,7561,561,16,Leão,9710,710,03,Burro
2024-03-05,PTN,,9491,491,23,Urso,2041,041,11,Cavalo,4005,005,02,Águia,3216,216,04,Borboleta,0301,301,01,Avestruz
